iter,gMg,gKg,gEuclid2,zMz,zKz,ratio_g,ratio_z,gpMgp,gpKgp,gpEuclid2,ratio_gp,alpha1,alpha2
36,1.03713095e-10,4.36248551e+04,5.07439062e-04,8.34049466e-28,3.98996957e-13,4.20630152e+14,4.78385244e+14,1.03713095e-10,4.36248551e+04,5.07439062e-04,4.20630152e+14,1.00000000e+00,1.00000000e+00
37,2.05938685e-11,6.88246739e+03,9.57658125e-05,8.34708071e-28,3.99320373e-13,3.34199832e+14,4.78395246e+14,2.05938685e-11,6.88246739e+03,9.57658125e-05,3.34199832e+14,1.00000000e+00,1.00000000e+00
38,1.56464692e-11,5.74565331e+03,7.42088785e-05,8.35094920e-28,3.99530522e-13,3.67217246e+14,4.78425281e+14,1.56464692e-11,5.74565331e+03,7.42088785e-05,3.67217246e+14,1.00000000e+00,1.00000000e+00
39,2.44771553e-11,9.97386937e+03,1.18856482e-04,8.35389639e-28,3.99718154e-13,4.07476656e+14,4.78481100e+14,2.44771553e-11,9.97386937e+03,1.18856482e-04,4.07476656e+14,1.00000000e+00,1.00000000e+00
40,5.87913996e-11,2.52705571e+04,2.89168113e-04,8.35252470e-28,3.99668793e-13,4.29834248e+14,4.78500583e+14,5.87913996e-11,2.52705571e+04,2.89168113e-04,4.29834248e+14,1.00000000e+00,1.00000000e+00
41,1.59686509e-11,5.72436678e+03,7.53452518e-05,8.34900978e-28,3.99524471e-13,3.58475290e+14,4.78529169e+14,1.59686509e-11,5.72436678e+03,7.53452518e-05,3.58475290e+14,1.00000000e+00,1.00000000e+00
42,1.01756605e-11,3.67001966e+03,4.80746136e-05,8.34833010e-28,3.99519907e-13,3.60666479e+14,4.78562661e+14,1.01756605e-11,3.67001966e+03,4.80746136e-05,3.60666479e+14,1.00000000e+00,1.00000000e+00
43,1.43028257e-11,5.81115892e+03,6.94044000e-05,8.35154922e-28,3.99745519e-13,4.06294467e+14,4.78648342e+14,1.43028257e-11,5.81115892e+03,6.94044000e-05,4.06294467e+14,1.00000000e+00,1.00000000e+00
44,4.45314628e-11,2.01236884e+04,2.21786828e-04,8.35707290e-28,4.00056506e-13,4.51898212e+14,4.78704100e+14,4.45314628e-11,2.01236884e+04,2.21786828e-04,4.51898212e+14,1.00000000e+00,1.00000000e+00
45,1.40841592e-11,4.90938332e+03,6.60623662e-05,8.36329471e-28,4.00382861e-13,3.48574824e+14,4.78738195e+14,1.40841592e-11,4.90938332e+03,6.60623662e-05,3.48574824e+14,1.00000000e+00,1.00000000e+00
46,9.20762677e-12,3.14858164e+03,4.30177185e-05,8.37148219e-28,4.00822209e-13,3.41953657e+14,4.78794794e+14,9.20762677e-12,3.14858164e+03,4.30177185e-05,3.41953657e+14,1.00000000e+00,1.00000000e+00
47,1.31629185e-11,5.32063307e+03,6.37961594e-05,8.37979457e-28,4.01285337e-13,4.04213783e+14,4.78872523e+14,1.31629185e-11,5.32063307e+03,6.37961594e-05,4.04213783e+14,1.00000000e+00,1.00000000e+00
48,3.57839794e-11,1.76595129e+04,1.82397723e-04,8.38078377e-28,4.01350935e-13,4.93503327e+14,4.78894273e+14,3.57839794e-11,1.76595129e+04,1.82397723e-04,4.93503327e+14,1.00000000e+00,1.00000000e+00
49,9.56224222e-12,3.75867591e+03,4.60460530e-05,8.38160330e-28,4.01416940e-13,3.93074744e+14,4.78926198e+14,9.56224222e-12,3.75867591e+03,4.60460530e-05,3.93074744e+14,1.00000000e+00,1.00000000e+00
50,5.54497703e-12,2.05711473e+03,2.63576541e-05,8.38425413e-28,4.01564808e-13,3.70987061e+14,4.78951140e+14,5.54497703e-12,2.05711473e+03,2.63576541e-05,3.70987061e+14,1.00000000e+00,1.00000000e+00
51,6.56926683e-12,2.65183753e+03,3.18290247e-05,8.39439261e-28,4.02096726e-13,4.03673287e+14,4.79006338e+14,6.56926683e-12,2.65183753e+03,3.18290247e-05,4.03673287e+14,1.00000000e+00,1.00000000e+00
52,2.29586342e-11,1.13937408e+04,1.17202899e-04,8.40218704e-28,4.02501429e-13,4.96272589e+14,4.79043643e+14,2.29586342e-11,1.13937408e+04,1.17202899e-04,4.96272589e+14,1.00000000e+00,1.00000000e+00
53,6.25010469e-12,2.50435775e+03,3.02303312e-05,8.40242423e-28,4.02507297e-13,4.00690528e+14,4.79037103e+14,6.25010469e-12,2.50435775e+03,3.02303312e-05,4.00690528e+14,1.00000000e+00,1.00000000e+00
54,2.91461661e-12,9.93048532e+02,1.36068456e-05,8.40513336e-28,4.02635565e-13,3.40713262e+14,4.79035309e+14,2.91461661e-12,9.93048532e+02,1.36068456e-05,3.40713262e+14,1.00000000e+00,1.00000000e+00
55,3.35095675e-12,1.24640716e+03,1.59376412e-05,8.40834446e-28,4.02803031e-13,3.71955609e+14,4.79051534e+14,3.35095675e-12,1.24640716e+03,1.59376412e-05,3.71955609e+14,1.00000000e+00,1.00000000e+00
56,1.34191847e-11,6.89154631e+03,6.91552728e-05,8.41024226e-28,4.02901377e-13,5.13559242e+14,4.79060370e+14,1.34191847e-11,6.89154631e+03,6.91552728e-05,5.13559242e+14,1.00000000e+00,1.00000000e+00
57,3.26145029e-12,1.49806578e+03,1.63114613e-05,8.41216207e-28,4.03006071e-13,4.59325038e+14,4.79075495e+14,3.26145029e-12,1.49806578e+03,1.63114613e-05,4.59325038e+14,1.00000000e+00,1.00000000e+00
58,1.28650967e-12,4.88702805e+02,6.14738715e-06,8.41332091e-28,4.03069951e-13,3.79867184e+14,4.79085435e+14,1.28650967e-12,4.88702805e+02,6.14738715e-06,3.79867184e+14,1.00000000e+00,1.00000000e+00
59,1.68834232e-12,6.96711407e+02,8.22282892e-06,8.41640346e-28,4.03236003e-13,4.12660038e+14,4.79107264e+14,1.68834232e-12,6.96711407e+02,8.22282892e-06,4.12660038e+14,1.00000000e+00,1.00000000e+00
60,4.36467842e-12,2.12952540e+03,2.21789679e-05,8.42084283e-28,4.03473594e-13,4.87899724e+14,4.79136830e+14,4.36467842e-12,2.12952540e+03,2.21789679e-05,4.87899724e+14,1.00000000e+00,1.00000000e+00
61,5.45286518e-12,2.25753309e+03,2.65780299e-05,8.42169628e-28,4.03516487e-13,4.14008601e+14,4.79139206e+14,5.45286518e-12,2.25753309e+03,2.65780299e-05,4.14008601e+14,1.00000000e+00,1.00000000e+00
62,1.77113722e-12,6.01161562e+02,8.26210778e-06,8.42324653e-28,4.03594121e-13,3.39421223e+14,4.79143190e+14,1.77113722e-12,6.01161562e+02,8.26210778e-06,3.39421223e+14,1.00000000e+00,1.00000000e+00
63,1.62319066e-12,6.23366946e+02,7.77516085e-06,8.42550612e-28,4.03713466e-13,3.84038031e+14,4.79156338e+14,1.62319066e-12,6.23366946e+02,7.77516085e-06,3.84038031e+14,1.00000000e+00,1.00000000e+00
64,2.33028953e-12,1.02986545e+03,1.15408336e-05,8.42889905e-28,4.03894623e-13,4.41947421e+14,4.79178384e+14,2.33028953e-12,1.02986545e+03,1.15408336e-05,4.41947421e+14,1.00000000e+00,1.00000000e+00
65,1.14879824e-12,4.51348925e+02,5.53132458e-06,8.43151893e-28,4.04037605e-13,3.92887898e+14,4.79199072e+14,1.14879824e-12,4.51348925e+02,5.53132458e-06,3.92887898e+14,1.00000000e+00,1.00000000e+00
66,1.63192150e-12,7.38701075e+02,8.13118274e-06,8.43349492e-28,4.04148669e-13,4.52657235e+14,4.79218489e+14,1.63192150e-12,7.38701075e+02,8.13118274e-06,4.52657235e+14,1.00000000e+00,1.00000000e+00
67,1.10912236e-12,4.31836710e+02,5.32927982e-06,8.43386353e-28,4.04174233e-13,3.89349926e+14,4.79227856e+14,1.10912236e-12,4.31836710e+02,5.32927982e-06,3.89349926e+14,1.00000000e+00,1.00000000e+00
