iter,gMg,gKg,gEuclid2,zMz,zKz,ratio_g,ratio_z,gpMgp,gpKgp,gpEuclid2,ratio_gp,alpha1,alpha2
359,2.41318050e-17,2.52195904e-02,1.60351364e-10,9.29693325e-28,5.93785315e-15,1.04507684e+15,6.38689446e+12,5.52693617e-32,1.76426638e-18,2.10137748e-25,3.19212367e+13,1.19991838e+13,1.00000000e+00
360,1.88215078e-17,1.86861992e-02,1.22305261e-10,9.29693927e-28,5.93787902e-15,9.92810955e+14,6.38691816e+12,4.17006633e-32,1.53073465e-18,1.59108703e-25,3.67076811e+13,1.19991838e+13,1.00000000e+00
361,2.20942203e-17,1.79224468e-02,1.32312242e-10,9.29694411e-28,5.93789610e-15,8.11182588e+14,6.38693320e+12,5.67730361e-32,2.14702201e-18,2.16794088e-25,3.78176360e+13,1.19991838e+13,1.00000000e+00
362,2.17280896e-17,1.81771151e-02,1.31667539e-10,9.29695278e-28,5.93792534e-15,8.36572174e+14,6.38695870e+12,5.30972154e-32,1.94375058e-18,2.02577258e-25,3.66073920e+13,1.19991838e+13,1.00000000e+00
363,1.98352845e-17,1.88689048e-02,1.26581549e-10,9.29695837e-28,5.93794211e-15,9.51279770e+14,6.38697289e+12,4.84928495e-32,1.57135595e-18,1.84438671e-25,3.24038692e+13,1.19991838e+13,1.00000000e+00
364,2.05234075e-17,1.77328272e-02,1.25948558e-10,9.29696821e-28,5.93797909e-15,8.64029389e+14,6.38700591e+12,4.98341240e-32,1.87920938e-18,1.90281939e-25,3.77092888e+13,1.19991838e+13,1.00000000e+00
365,2.05377643e-17,1.98909327e-02,1.32057148e-10,9.29696744e-28,5.93798599e-15,9.68505258e+14,6.38701385e+12,4.42620649e-32,1.60031741e-18,1.68813145e-25,3.61555073e+13,1.19991838e+13,1.00000000e+00
366,3.07427271e-17,1.95792711e-02,1.69068601e-10,9.29696362e-28,5.93798893e-15,6.36874896e+14,6.38701965e+12,7.10145365e-32,3.32819197e-18,2.72979828e-25,4.68663479e+13,1.19991838e+13,1.00000000e+00
367,2.18212781e-17,1.82404799e-02,1.32191293e-10,9.29695178e-28,5.93797742e-15,8.35903367e+14,6.38701541e+12,4.80000585e-32,1.95173416e-18,1.83676463e-25,4.06610789e+13,1.19991838e+13,1.00000000e+00
368,3.97193082e-17,2.12946599e-02,2.07207258e-10,9.29694496e-28,5.93797099e-15,5.36128671e+14,6.38701317e+12,1.10564692e-31,4.91314706e-18,4.24256906e-25,4.44368537e+13,1.19991838e+13,1.00000000e+00
369,1.83687343e-17,1.73660039e-02,1.16920088e-10,9.29694402e-28,5.93797250e-15,9.45411025e+14,6.38701544e+12,4.17443326e-32,1.37698017e-18,1.58839415e-25,3.29860388e+13,1.19991838e+13,1.00000000e+00
370,1.43621077e-17,1.28792760e-02,8.94564629e-11,9.29694287e-28,5.93797722e-15,8.96753888e+14,6.38702130e+12,3.53490554e-32,1.18681410e-18,1.34563374e-25,3.35741389e+13,1.19991838e+13,1.00000000e+00
371,2.00578653e-17,1.33453827e-02,1.11909782e-10,9.29694283e-28,5.93797758e-15,6.65344118e+14,6.38702172e+12,5.59771117e-32,2.15362915e-18,2.13857758e-25,3.84733882e+13,1.19991838e+13,1.00000000e+00
372,1.70695403e-17,1.39984849e-02,1.02648123e-10,9.29694567e-28,5.93798014e-15,8.20085643e+14,6.38702252e+12,4.40175778e-32,1.52179879e-18,1.67685176e-25,3.45725245e+13,1.19991838e+13,1.00000000e+00
373,1.29717729e-17,1.21003346e-02,8.21092631e-11,9.29695436e-28,5.93798462e-15,9.32820418e+14,6.38702138e+12,3.11913639e-32,1.00854784e-18,1.18627758e-25,3.23342015e+13,1.19991838e+13,1.00000000e+00
374,1.88878537e-17,1.24960254e-02,1.05182957e-10,9.29696201e-28,5.93798544e-15,6.61590545e+14,6.38701700e+12,4.51866962e-32,1.94659301e-18,1.73217431e-25,4.30788965e+13,1.19991838e+13,1.00000000e+00
375,3.66585316e-17,1.85113986e-02,1.88034750e-10,9.29696328e-28,5.93798757e-15,5.04968362e+14,6.38701841e+12,9.14850885e-32,4.39660320e-18,3.51974539e-25,4.80581401e+13,1.19991838e+13,1.00000000e+00
376,1.25905779e-17,1.15393059e-02,7.91199222e-11,9.29696690e-28,5.93799202e-15,9.16503278e+14,6.38702072e+12,2.63281091e-32,9.87130601e-19,1.00512832e-25,3.74934105e+13,1.19991838e+13,1.00000000e+00
377,8.87635000e-18,8.66994294e-03,5.72798886e-11,9.29697205e-28,5.93799754e-15,9.76746403e+14,6.38702311e+12,1.76876439e-32,6.73775011e-19,6.75558802e-26,3.80929769e+13,1.19991838e+13,1.00000000e+00
378,1.18060459e-17,9.50308481e-03,7.04940444e-11,9.29697914e-28,5.93800474e-15,8.04933748e+14,6.38702599e+12,2.72474953e-32,1.10267707e-18,1.04250257e-25,4.04689334e+13,1.19991838e+13,1.00000000e+00
379,2.03133760e-17,1.14032550e-02,1.07409073e-10,9.29698286e-28,5.93800676e-15,5.61366805e+14,6.38702560e+12,4.79131302e-32,2.29115314e-18,1.84306096e-25,4.78188992e+13,1.19991838e+13,1.00000000e+00
380,1.27824522e-17,1.14227414e-02,7.95051946e-11,9.29698219e-28,5.93800568e-15,8.93626766e+14,6.38702491e+12,2.97968721e-32,1.07482261e-18,1.13636664e-25,3.60716589e+13,1.19991838e+13,1.00000000e+00
381,8.73008945e-18,9.71495644e-03,5.96690329e-11,9.29697478e-28,5.93799967e-15,1.11281293e+15,6.38702353e+12,1.95517797e-32,5.68843416e-19,7.41820634e-26,2.90942014e+13,1.19991838e+13,1.00000000e+00
382,1.61402421e-17,1.02962600e-02,8.88102673e-11,9.29696424e-28,5.93799158e-15,6.37924758e+14,6.38702207e+12,4.08400967e-32,1.79492594e-18,1.56655127e-25,4.39500905e+13,1.19991838e+13,1.00000000e+00
383,1.64990094e-17,1.24924609e-02,9.63043708e-11,9.29695709e-28,5.93798625e-15,7.57164299e+14,6.38702126e+12,3.92653075e-32,1.56787377e-18,1.50171651e-25,3.99302558e+13,1.19991838e+13,1.00000000e+00
384,1.09751408e-17,1.04921155e-02,7.01843670e-11,9.29694295e-28,5.93797793e-15,9.55989147e+14,6.38702201e+12,2.30505273e-32,8.42691845e-19,8.79395379e-26,3.65584628e+13,1.19991838e+13,1.00000000e+00
385,1.71704994e-17,1.18434558e-02,9.69762754e-11,9.29693663e-28,5.93797386e-15,6.89756051e+14,6.38702198e+12,4.26222564e-32,1.76636015e-18,1.63191244e-25,4.14422017e+13,1.19991838e+13,1.00000000e+00
386,1.61908195e-17,1.19263510e-02,9.35718042e-11,9.29693576e-28,5.93797353e-15,7.36611941e+14,6.38702222e+12,4.86588312e-32,1.75959465e-18,1.85583045e-25,3.61618766e+13,1.19991838e+13,1.00000000e+00
387,1.05281118e-17,9.74418440e-03,6.64262000e-11,9.29692820e-28,5.93796912e-15,9.25539597e+14,6.38702268e+12,2.91526723e-32,9.53396509e-19,1.10904370e-25,3.27035717e+13,1.19991838e+13,1.00000000e+00
388,1.13494390e-17,1.03749199e-02,7.12451176e-11,9.29691968e-28,5.93796267e-15,9.14135040e+14,6.38702159e+12,2.69192184e-32,9.64402430e-19,1.02643553e-25,3.58257961e+13,1.19991838e+13,1.00000000e+00
389,2.01471974e-17,1.20140839e-02,1.08506021e-10,9.29691334e-28,5.93795780e-15,5.96315392e+14,6.38702070e+12,5.03028795e-32,2.28457443e-18,1.93159582e-25,4.54163749e+13,1.19991838e+13,1.00000000e+00
390,1.49176545e-17,1.04827117e-02,8.47945637e-11,9.29689421e-28,5.93794151e-15,7.02705082e+14,6.38701632e+12,3.65256331e-32,1.53261471e-18,1.39901679e-25,4.19599767e+13,1.19991838e+13,1.00000000e+00
391,2.64042484e-17,1.60113909e-02,1.42951111e-10,9.29689118e-28,5.93793754e-15,6.06394495e+14,6.38701414e+12,6.94229648e-32,2.86898100e-18,2.65782647e-25,4.13261089e+13,1.19991838e+13,1.00000000e+00
392,2.21762758e-17,1.59483830e-02,1.27077973e-10,9.29689490e-28,5.93793908e-15,7.19164172e+14,6.38701324e+12,6.06829461e-32,2.29792299e-18,2.31733033e-25,3.78676901e+13,1.19991838e+13,1.00000000e+00
393,1.54850217e-17,1.26594005e-02,9.30083466e-11,9.29691245e-28,5.93794284e-15,8.17525525e+14,6.38700523e+12,4.01717316e-32,1.46346427e-18,1.53243795e-25,3.64302014e+13,1.19991838e+13,1.00000000e+00
394,1.86707078e-17,1.65648285e-02,1.15793197e-10,9.29691452e-28,5.93794046e-15,8.87209455e+14,6.38700124e+12,4.41254478e-32,1.52331148e-18,1.68089887e-25,3.45222895e+13,1.19991838e+13,1.00000000e+00
395,1.87123426e-17,1.72908400e-02,1.17984836e-10,9.29691636e-28,5.93793597e-15,9.24033961e+14,6.38699515e+12,4.77611945e-32,1.56842777e-18,1.81714186e-25,3.28389561e+13,1.19991838e+13,1.00000000e+00
396,2.08019868e-17,1.74675865e-02,1.26238562e-10,9.29692109e-28,5.93793086e-15,8.39707606e+14,6.38698641e+12,5.26817809e-32,1.91629288e-18,2.00957915e-25,3.63748690e+13,1.19991838e+13,1.00000000e+00
397,2.99389527e-17,1.74245214e-02,1.60038714e-10,9.29692510e-28,5.93791962e-15,5.82001703e+14,6.38697156e+12,8.34451014e-32,3.67605496e-18,3.20104347e-25,4.40535741e+13,1.19991838e+13,1.00000000e+00
398,1.73246548e-17,1.74225643e-02,1.13202641e-10,9.29692686e-28,5.93791624e-15,1.00565146e+15,6.38696672e+12,4.12633568e-32,1.24010115e-18,1.56669733e-25,3.00533269e+13,1.19991838e+13,1.00000000e+00
399,2.00036688e-17,1.56844843e-02,1.18271713e-10,9.29693165e-28,5.93791481e-15,7.84080381e+14,6.38696189e+12,5.13016779e-32,1.83707567e-18,1.95612012e-25,3.58092708e+13,1.19991838e+13,1.00000000e+00
400,1.68105161e-17,1.39577349e-02,1.01572158e-10,9.29693570e-28,5.93791029e-15,8.30297819e+14,6.38695425e+12,4.49400309e-32,1.43673168e-18,1.70871098e-25,3.19699754e+13,1.19991838e+13,1.00000000e+00
401,4.91104780e-17,1.98333075e-02,2.37971660e-10,9.29693834e-28,5.93790964e-15,4.03850833e+14,6.38695173e+12,1.33497576e-31,6.34612410e-18,5.13415934e-25,4.75373734e+13,1.19991838e+13,1.00000000e+00
402,1.37136168e-17,1.35543016e-02,8.89429515e-11,9.29693967e-28,5.93790743e-15,9.88382696e+14,6.38694843e+12,3.09667523e-32,9.58438374e-19,1.17653289e-25,3.09505616e+13,1.19991838e+13,1.00000000e+00
403,9.64127481e-18,9.79809601e-03,6.32850846e-11,9.29693762e-28,5.93790002e-15,1.01626561e+15,6.38694187e+12,2.28016260e-32,7.20876143e-19,8.66736970e-26,3.16151200e+13,1.19991838e+13,1.00000000e+00
404,1.17017976e-17,8.96207970e-03,6.85890506e-11,9.29693456e-28,5.93789467e-15,7.65872050e+14,6.38693822e+12,3.14332977e-32,1.18247769e-18,1.20013957e-25,3.76186330e+13,1.19991838e+13,1.00000000e+00
405,1.46766067e-17,9.19271766e-03,8.02801619e-11,9.29692877e-28,5.93788737e-15,6.26351706e+14,6.38693434e+12,3.43624888e-32,1.53274040e-18,1.31871358e-25,4.46050461e+13,1.19991838e+13,1.00000000e+00
406,9.75511992e-18,8.38060705e-03,5.97304928e-11,9.29692039e-28,5.93787896e-15,8.59098311e+14,6.38693106e+12,2.14688001e-32,7.73846569e-19,8.18742069e-26,3.60451710e+13,1.19991838e+13,1.00000000e+00
407,7.25388541e-18,6.29299178e-03,4.45871533e-11,9.29691662e-28,5.93787586e-15,8.67533939e+14,6.38693032e+12,1.77449992e-32,6.01865705e-19,6.75670462e-26,3.39174827e+13,1.19991838e+13,1.00000000e+00
408,7.61802733e-18,5.43292263e-03,4.35258171e-11,9.29691426e-28,5.93787465e-15,7.13166598e+14,6.38693063e+12,2.05568895e-32,7.84432928e-19,7.85184425e-26,3.81591256e+13,1.19991838e+13,1.00000000e+00
409,4.98931217e-18,4.49412552e-03,3.11326012e-11,9.29691414e-28,5.93787455e-15,9.00750519e+14,6.38693061e+12,1.23439979e-32,4.02353353e-19,4.69560297e-26,3.25950601e+13,1.19991838e+13,1.00000000e+00
410,5.63085129e-18,4.16422030e-03,3.25886552e-11,9.29691564e-28,5.93787505e-15,7.39536544e+14,6.38693012e+12,1.43442557e-32,5.27976602e-19,5.47344652e-26,3.68075286e+13,1.19991838e+13,1.00000000e+00
411,5.87011203e-18,4.59324133e-03,3.46806734e-11,9.29691587e-28,5.93787411e-15,7.82479331e+14,6.38692895e+12,1.43684231e-32,5.44182841e-19,5.48696588e-26,3.78735255e+13,1.19991838e+13,1.00000000e+00
412,3.47022724e-18,3.25350823e-03,2.20120296e-11,9.29691533e-28,5.93787154e-15,9.37549043e+14,6.38692655e+12,7.73248380e-33,2.70306849e-19,2.94652828e-26,3.49573121e+13,1.19991838e+13,1.00000000e+00
413,3.28807350e-18,2.89086425e-03,2.03182642e-11,9.29691414e-28,5.93786981e-15,8.79196967e+14,6.38692551e+12,6.52387437e-33,2.58244027e-19,2.49444740e-26,3.95844574e+13,1.19991838e+13,1.00000000e+00
414,4.23805081e-18,3.04509584e-03,2.42778036e-11,9.29691375e-28,5.93786953e-15,7.18513292e+14,6.38692548e+12,1.05077855e-32,4.38082661e-19,4.02393418e-26,4.16912452e+13,1.19991838e+13,1.00000000e+00
415,2.69021640e-18,2.49953814e-03,1.70007229e-11,9.29691676e-28,5.93787234e-15,9.29121590e+14,6.38692643e+12,5.96905394e-33,2.16865686e-19,2.27686023e-26,3.63316680e+13,1.19991838e+13,1.00000000e+00
416,3.78287568e-18,2.56220681e-03,2.12330584e-11,9.29692080e-28,5.93787606e-15,6.77317211e+14,6.38692766e+12,1.02561473e-32,4.05338576e-19,3.92132604e-26,3.95215245e+13,1.19991838e+13,1.00000000e+00
417,2.53113052e-18,2.30094938e-03,1.58529090e-11,9.29692566e-28,5.93787966e-15,9.09059950e+14,6.38692820e+12,5.55347086e-33,1.98032696e-19,2.11729079e-26,3.56592663e+13,1.19991838e+13,1.00000000e+00
418,1.95517020e-18,1.80126121e-03,1.23126132e-11,9.29693716e-28,5.93788717e-15,9.21281023e+14,6.38692836e+12,4.26185344e-33,1.56190239e-19,1.62603751e-26,3.66484304e+13,1.19991838e+13,1.00000000e+00
419,3.02076149e-18,1.88756137e-03,1.65107649e-11,9.29694365e-28,5.93789085e-15,6.24862762e+14,6.38692787e+12,8.14010240e-33,3.47233013e-19,3.11944091e-26,4.26570817e+13,1.19991838e+13,1.00000000e+00
420,4.20469966e-18,2.52622143e-03,2.26981109e-11,9.29694193e-28,5.93788939e-15,6.00809008e+14,6.38692748e+12,1.23104808e-32,5.05750072e-19,4.71217117e-26,4.10828855e+13,1.19991838e+13,1.00000000e+00
421,1.68203838e-18,1.66565317e-03,1.09181173e-11,9.29694084e-28,5.93788823e-15,9.90258717e+14,6.38692698e+12,3.70870247e-33,1.34448348e-19,1.41457980e-26,3.62521256e+13,1.19991838e+13,1.00000000e+00
422,1.19111327e-18,1.23461126e-03,7.88612492e-12,9.29694196e-28,5.93788898e-15,1.03651877e+15,6.38692702e+12,2.53536640e-33,9.85909524e-20,9.68917782e-27,3.88862740e+13,1.19991838e+13,1.00000000e+00
423,1.43761441e-18,1.22696121e-03,8.77979562e-12,9.29694847e-28,5.93789407e-15,8.53470305e+14,6.38692803e+12,3.79692631e-33,1.43527518e-19,1.44988036e-26,3.78009754e+13,1.19991838e+13,1.00000000e+00
424,2.79477299e-18,1.35671327e-03,1.41823098e-11,9.29695529e-28,5.93789885e-15,4.85446680e+14,6.38692848e+12,8.57323474e-33,3.72166687e-19,3.28723727e-26,4.34102994e+13,1.19991838e+13,1.00000000e+00
425,4.04975507e-18,2.16876734e-03,2.11199215e-11,9.29695522e-28,5.93789932e-15,5.35530497e+14,6.38692903e+12,1.21276094e-32,5.13972529e-19,4.64658726e-26,4.23803663e+13,1.19991838e+13,1.00000000e+00
426,1.15867226e-18,1.23696670e-03,7.77229664e-12,9.29695507e-28,5.93789968e-15,1.06757254e+15,6.38692952e+12,2.38487787e-33,7.89569061e-20,9.07539925e-27,3.31073163e+13,1.19991838e+13,1.00000000e+00
427,1.03473516e-18,1.06332174e-03,6.82496083e-12,9.29695381e-28,5.93789953e-15,1.02762695e+15,6.38693023e+12,2.52783398e-33,8.15224264e-20,9.61332223e-27,3.22499132e+13,1.19991838e+13,1.00000000e+00
428,1.60997746e-18,1.24258656e-03,9.46353560e-12,9.29694977e-28,5.93789830e-15,7.71803703e+14,6.38693167e+12,4.31967940e-33,1.65748336e-19,1.65018724e-26,3.83705178e+13,1.19991838e+13,1.00000000e+00
429,5.69366124e-18,2.66569824e-03,2.86172298e-11,9.29694781e-28,5.93789758e-15,4.68187011e+14,6.38693226e+12,1.75573530e-32,7.48553227e-19,6.72819908e-26,4.26347426e+13,1.19991838e+13,1.00000000e+00
430,2.47171202e-18,2.22234774e-03,1.54117745e-11,9.29694648e-28,5.93789708e-15,8.99112730e+14,6.38693263e+12,5.13806192e-33,1.84425639e-19,1.95925230e-26,3.58940087e+13,1.19991838e+13,1.00000000e+00
431,1.83071349e-18,1.76343510e-03,1.17444338e-11,9.29694546e-28,5.93789733e-15,9.63250177e+14,6.38693359e+12,3.95165570e-33,1.32926595e-19,1.50434920e-26,3.36382027e+13,1.19991838e+13,1.00000000e+00
432,2.11048300e-18,1.68587338e-03,1.25654526e-11,9.29694685e-28,5.93790010e-15,7.98809265e+14,6.38693562e+12,6.09887910e-33,2.10028363e-19,2.32313938e-26,3.44372071e+13,1.19991838e+13,1.00000000e+00
433,3.89644288e-18,2.12978873e-03,2.04413824e-11,9.29694844e-28,5.93790432e-15,5.46598217e+14,6.38693907e+12,9.81162907e-33,4.59338316e-19,3.77145010e-26,4.68157034e+13,1.19991838e+13,1.00000000e+00
434,5.23717103e-18,3.50325797e-03,2.92725652e-11,9.29695116e-28,5.93790664e-15,6.68921818e+14,6.38693970e+12,1.38631729e-32,5.60538569e-19,5.30398087e-26,4.04336419e+13,1.19991838e+13,1.00000000e+00
435,2.28048305e-18,2.38397170e-03,1.51553273e-11,9.29695427e-28,5.93790955e-15,1.04538014e+15,6.38694069e+12,4.96320994e-33,1.54219263e-19,1.88586309e-26,3.10724844e+13,1.19991838e+13,1.00000000e+00
436,2.40918771e-18,1.99580087e-03,1.45439996e-11,9.29695528e-28,5.93791134e-15,8.28412356e+14,6.38694191e+12,7.24295051e-33,2.44985536e-19,2.75768430e-26,3.38239970e+13,1.19991838e+13,1.00000000e+00
437,3.09013210e-18,2.22930563e-03,1.77271817e-11,9.29695650e-28,5.93791380e-15,7.21427291e+14,6.38694373e+12,9.50921021e-33,3.50032007e-19,3.62850754e-26,3.68097875e+13,1.19991838e+13,1.00000000e+00
438,4.41410684e-18,2.80225443e-03,2.42500384e-11,9.29695630e-28,5.93791667e-15,6.34840644e+14,6.38694695e+12,1.11963021e-32,4.92433819e-19,4.29479602e-26,4.39818267e+13,1.19991838e+13,1.00000000e+00
439,3.40094392e-18,3.50833156e-03,2.24698078e-11,9.29695633e-28,5.93791870e-15,1.03157584e+15,6.38694911e+12,6.34250784e-33,2.28054945e-19,2.41864452e-26,3.59565885e+13,1.19991838e+13,1.00000000e+00
440,4.26928820e-18,3.68832500e-03,2.61985680e-11,9.29695586e-28,5.93792116e-15,8.63920362e+14,6.38695208e+12,9.38238205e-33,3.81195010e-19,3.59016641e-26,4.06288092e+13,1.19991838e+13,1.00000000e+00
441,4.73952192e-18,4.24693132e-03,2.95116685e-11,9.29695401e-28,5.93792135e-15,8.96067450e+14,6.38695356e+12,1.19833975e-32,4.39322933e-19,4.57210315e-26,3.66609663e+13,1.19991838e+13,1.00000000e+00
442,5.91018304e-18,4.88793414e-03,3.56562968e-11,9.29695162e-28,5.93792281e-15,8.27036000e+14,6.38695678e+12,1.42158197e-32,5.48600426e-19,5.43155135e-26,3.85908403e+13,1.19991838e+13,1.00000000e+00
443,1.28582167e-17,8.12149724e-03,7.05237200e-11,9.29695007e-28,5.93792231e-15,6.31619254e+14,6.38695730e+12,3.18343241e-32,1.35925024e-18,1.21998762e-25,4.26976316e+13,1.19991838e+13,1.00000000e+00
444,6.23073020e-18,6.10581033e-03,4.02634891e-11,9.29694856e-28,5.93792198e-15,9.79951007e+14,6.38695798e+12,1.21109592e-32,4.49190620e-19,4.62222913e-26,3.70895990e+13,1.19991838e+13,1.00000000e+00
445,6.00152646e-18,5.10643753e-03,3.66084939e-11,9.29694416e-28,5.93792144e-15,8.50856455e+14,6.38696042e+12,1.45785760e-32,5.69266078e-19,5.57202306e-26,3.90481265e+13,1.19991838e+13,1.00000000e+00
446,9.20328069e-18,6.60782930e-03,5.27076658e-11,9.29693972e-28,5.93792086e-15,7.17986284e+14,6.38696285e+12,2.34380370e-32,9.79466999e-19,8.97619364e-26,4.17896344e+13,1.19991838e+13,1.00000000e+00
447,1.13825105e-17,8.23892811e-03,6.53746525e-11,9.29693155e-28,5.93792006e-15,7.23823458e+14,6.38696760e+12,2.69542361e-32,1.11865169e-18,1.03206355e-25,4.15018879e+13,1.19991838e+13,1.00000000e+00
448,1.12855987e-17,1.03842461e-02,7.10342779e-11,9.29692159e-28,5.93791920e-15,9.20132495e+14,6.38697352e+12,2.09418481e-32,8.27590202e-19,8.00686937e-26,3.95184894e+13,1.19991838e+13,1.00000000e+00
449,2.01505226e-17,1.30410407e-02,1.11399838e-10,9.29691063e-28,5.93791751e-15,6.47181264e+14,6.38697923e+12,4.84816237e-32,2.20956790e-18,1.86187713e-25,4.55753693e+13,1.19991838e+13,1.00000000e+00
450,1.43788648e-17,1.35653350e-02,9.14436430e-11,9.29690707e-28,5.93791578e-15,9.43421833e+14,6.38697981e+12,2.92955704e-32,1.15634545e-18,1.12004321e-25,3.94716824e+13,1.19991838e+13,1.00000000e+00
451,1.27944866e-17,1.25471434e-02,8.27047599e-11,9.29689901e-28,5.93791154e-15,9.80667982e+14,6.38698079e+12,2.66578529e-32,9.79427403e-19,1.01715392e-25,3.67406710e+13,1.19991838e+13,1.00000000e+00
452,3.00267398e-17,1.85933227e-02,1.63644088e-10,9.29689298e-28,5.93790861e-15,6.19225492e+14,6.38698178e+12,6.79519803e-32,3.03129950e-18,2.60777057e-25,4.46094358e+13,1.19991838e+13,1.00000000e+00
453,1.79200908e-17,1.42904281e-02,1.06624936e-10,9.29688702e-28,5.93790674e-15,7.97452883e+14,6.38698387e+12,3.79943406e-32,1.53726210e-18,1.45367295e-25,4.04602917e+13,1.19991838e+13,1.00000000e+00
454,1.50720968e-17,1.14297316e-02,8.80251132e-11,9.29687353e-28,5.93790394e-15,7.58337197e+14,6.38699012e+12,3.46922686e-32,1.47013832e-18,1.32920014e-25,4.23765403e+13,1.19991838e+13,1.00000000e+00
455,2.16571350e-17,1.52590108e-02,1.23216398e-10,9.29686917e-28,5.93790382e-15,7.04571992e+14,6.38699298e+12,5.63721519e-32,2.22504459e-18,2.15524724e-25,3.94706343e+13,1.19991838e+13,1.00000000e+00
456,1.89860274e-17,1.54093937e-02,1.13721861e-10,9.29686684e-28,5.93790509e-15,8.11617583e+14,6.38699595e+12,4.56154920e-32,1.65748386e-18,1.73998142e-25,3.63359855e+13,1.19991838e+13,1.00000000e+00
457,1.61410682e-17,1.38663216e-02,9.88303422e-11,9.29686986e-28,5.93791176e-15,8.59070877e+14,6.38700106e+12,3.72544966e-32,1.34425052e-18,1.42079065e-25,3.60829066e+13,1.19991838e+13,1.00000000e+00
458,1.93049319e-17,1.37175886e-02,1.10158865e-10,9.29687352e-28,5.93791488e-15,7.10574305e+14,6.38700190e+12,4.81162366e-32,1.97367154e-18,1.84169327e-25,4.10188261e+13,1.19991838e+13,1.00000000e+00
459,1.83649716e-17,1.35084766e-02,1.06082529e-10,9.29687969e-28,5.93791922e-15,7.35556626e+14,6.38700232e+12,4.09591354e-32,1.78908734e-18,1.57080676e-25,4.36798122e+13,1.19991838e+13,1.00000000e+00
460,1.48324970e-17,1.28106062e-02,9.10101069e-11,9.29688652e-28,5.93792557e-15,8.63685066e+14,6.38700447e+12,3.21441868e-32,1.23444243e-18,1.22798937e-25,3.84032870e+13,1.19991838e+13,1.00000000e+00
461,2.08255121e-17,1.28859580e-02,1.13470600e-10,9.29688893e-28,5.93792897e-15,6.18758276e+14,6.38700647e+12,5.53827774e-32,2.30044020e-18,2.12063219e-25,4.15371042e+13,1.19991838e+13,1.00000000e+00
462,2.19883844e-17,1.28699624e-02,1.17742883e-10,9.29688514e-28,5.93792775e-15,5.85307323e+14,6.38700776e+12,6.33711817e-32,2.51096639e-18,2.42310872e-25,3.96231588e+13,1.19991838e+13,1.00000000e+00
463,1.09852580e-17,9.07721165e-03,6.62519388e-11,9.29687831e-28,5.93792649e-15,8.26308464e+14,6.38701110e+12,2.63152423e-32,9.26552960e-19,1.00295093e-25,3.52097446e+13,1.19991838e+13,1.00000000e+00
464,9.18960503e-18,8.45637208e-03,5.78436031e-11,9.29687776e-28,5.93792803e-15,9.20210613e+14,6.38701312e+12,2.16641972e-32,6.93310973e-19,8.23736492e-26,3.20026154e+13,1.19991838e+13,1.00000000e+00
465,1.15503068e-17,9.28264966e-03,6.89261079e-11,9.29688207e-28,5.93793456e-15,8.03671263e+14,6.38701719e+12,3.06818922e-32,1.06108912e-18,1.16883767e-25,3.45835620e+13,1.19991838e+13,1.00000000e+00
466,2.15784446e-17,1.34863922e-02,1.17950582e-10,9.29688846e-28,5.93793981e-15,6.24993713e+14,6.38701845e+12,5.44181909e-32,2.25730601e-18,2.08361164e-25,4.14807249e+13,1.19991838e+13,1.00000000e+00
467,1.44575628e-17,1.11660627e-02,8.50038440e-11,9.29689501e-28,5.93794367e-15,7.72333683e+14,6.38701810e+12,3.48300257e-32,1.29627580e-18,1.32943608e-25,3.72171932e+13,1.19991838e+13,1.00000000e+00
468,1.03703936e-17,8.83120235e-03,6.32789930e-11,9.29690481e-28,5.93794987e-15,8.51578318e+14,6.38701804e+12,2.51739626e-32,8.92074216e-19,9.59613503e-26,3.54363844e+13,1.19991838e+13,1.00000000e+00
469,1.25432879e-17,9.22784692e-03,7.24587828e-11,9.29691211e-28,5.93795637e-15,7.35680069e+14,6.38702002e+12,3.23025122e-32,1.20985461e-18,1.23317730e-25,3.74538859e+13,1.19991838e+13,1.00000000e+00
470,2.22070013e-17,1.13400026e-02,1.14261682e-10,9.29691323e-28,5.93795823e-15,5.10649880e+14,6.38702124e+12,6.25626377e-32,2.68085903e-18,2.39785844e-25,4.28507993e+13,1.19991838e+13,1.00000000e+00
471,1.00542215e-17,8.01861634e-03,5.98252208e-11,9.29691503e-28,5.93796169e-15,7.97537268e+14,6.38702373e+12,2.27941083e-32,8.13333506e-19,8.69052077e-26,3.56817426e+13,1.19991838e+13,1.00000000e+00
472,7.42915163e-18,6.42572799e-03,4.56102652e-11,9.29691961e-28,5.93796549e-15,8.64934290e+14,6.38702467e+12,1.88508207e-32,5.99942919e-19,7.16670134e-26,3.18258249e+13,1.19991838e+13,1.00000000e+00
473,8.77131522e-18,6.66429262e-03,5.12624208e-11,9.29693582e-28,5.93797650e-15,7.59782592e+14,6.38702538e+12,2.43148413e-32,8.52884849e-19,9.26619034e-26,3.50767187e+13,1.19991838e+13,1.00000000e+00
474,3.22761844e-17,1.24098723e-02,1.54645403e-10,9.29694351e-28,5.93798015e-15,3.84490066e+14,6.38702402e+12,9.95517074e-32,4.42432049e-18,3.81999632e-25,4.44424370e+13,1.19991838e+13,1.00000000e+00
475,8.85099487e-18,7.95616409e-03,5.51830112e-11,9.29694612e-28,5.93797996e-15,8.98900542e+14,6.38702202e+12,2.03866337e-32,6.41388173e-19,7.74850076e-26,3.14612105e+13,1.19991838e+13,1.00000000e+00
