[MetricOpStats] ParamMass_M  (rows=14264)
  row_sum       min=1.3468e-07  max=0.00594  mean=0.00197907  max/|min|=44104.5
  |row_sum|     min=1.3468e-07  max=0.00594  mean=0.00197907  max/min=44104.5
  diag          min=5.98578e-08  max=0.00264  mean=0.000879586  nonpos=0
  max_abs_entry=0.00264
[MetricOpStats] ParamStiffness_K  (rows=14264)
  row_sum       min=-8.9407e-08  max=8.9407e-08  mean=1.38068e-08  max/|min|=1
  |row_sum|     min=2.37605e+08  max=7.92e+08  mean=5.80481e+08  max/min=3.33326
  diag          min=3.96018e+07  max=1.584e+08  mean=1.05543e+08  nonpos=0
  max_abs_entry=1.584e+08
[MetricOpStats] ParamMass_M_reprint  (rows=14264)
  row_sum       min=1.3468e-07  max=0.00594  mean=0.00197907  max/|min|=44104.5
  |row_sum|     min=1.3468e-07  max=0.00594  mean=0.00197907  max/min=44104.5
  diag          min=5.98578e-08  max=0.00264  mean=0.000879586  nonpos=0
  max_abs_entry=0.00264
[MetricOpStats] K_over_M
  |row_sum| ratio  max=1.33333e+11  mean=2.9331e+11
[RieszAutoScale] mean(diag(K))/mean(diag(M)) = 1.19992e+11
[RieszMap] alpha1=1.19992e+13  alpha2=1  mode=auto_balanced  auto_amplify=100
[MetricOpStats] Hcurl_H  (rows=14264  alpha1=1.19992e+13  alpha2=1  solver=sparse_direct)
  row_sum       min=1.61605e+06  max=7.12752e+10  mean=2.37472e+10  max/|min|=44104.5
  |row_sum|     min=2.38144e+08  max=7.17504e+10  mean=2.42207e+10  max/min=301.29
  diag          min=4.032e+07  max=3.18362e+10  mean=1.06599e+10  nonpos=0
  max_abs_entry=3.18362e+10
MrHyDE vector contract check (primal) errors: e[0]=0 e[1]=0 e[2]=0 e[3]=0 e[4]=0 e[5]=0 e[6]=0 e[7]=0 e[8]=0 e[9]=0 e[10]=0 e[11]=0 e[12]=0
MrHyDE vector contract check (dual) errors: e[0]=0 e[1]=7.02677e-20 e[2]=0 e[3]=0 e[4]=0 e[5]=1.29424e-20 e[6]=2.57829e-20 e[7]=0 e[8]=0 e[9]=2.64698e-23 e[10]=4.44089e-16 e[11]=8.86409e-19 e[12]=2.97428e-15
MrHyDE vector contract check: max_primal_err=0 max_dual_err=2.97428e-15 tol=1e-08

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Cubic Interpolation satisfying Wolfe Conditions
-------------------------------------------------------------------------------------------------------------
Quasi-Newton status output definitions

  iter     - Number of iterates (steps taken)
  value    - Objective function value
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  alpha    - Line search step length
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Cumulative number of times the gradient was computed
  ls_#fval - Number of the times the objective function was evaluated during the line search
  ls_#grad - Number of the times the gradient was evaluated during the line search
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          alpha          #fval     #grad     ls_#fval  ls_#grad  
  138   3.545083e-19   7.930001e-09   5.529979e-12   1.000000e+00   288       139       1         0         
  139   3.451397e-19   9.452078e-09   2.644029e-11   1.000000e+00   290       140       1         0         
  140   3.419006e-19   1.081994e-08   1.469320e-11   4.063175e-01   293       141       2         0         
  141   3.367766e-19   9.355665e-09   2.357664e-11   1.000000e+00   295       142       1         0         
  142   3.313736e-19   1.193430e-08   3.569957e-11   1.000000e+00   297       143       1         0         
  143   3.303814e-19   1.334744e-08   3.015127e-11   1.000000e+00   299       144       1         0         
  144   3.195781e-19   6.998650e-09   9.588215e-12   1.000000e+00   301       145       1         0         
  145   3.117221e-19   6.397651e-09   1.035618e-11   1.000000e+00   303       146       1         0         
  146   3.065844e-19   7.935279e-09   6.883095e-12   1.000000e+00   305       147       1         0         
  147   3.055491e-19   1.556533e-08   2.222973e-11   1.000000e+00   307       148       1         0         
  148   2.959165e-19   6.686286e-09   1.366447e-11   1.000000e+00   309       149       1         0         
  149   2.919415e-19   6.224787e-09   1.096357e-11   1.000000e+00   311       150       1         0         
  150   2.867997e-19   8.025292e-09   1.489895e-11   1.000000e+00   313       151       1         0         
  151   2.839240e-19   1.491336e-08   1.722688e-11   1.000000e+00   315       152       1         0         
  152   2.749722e-19   7.460610e-09   7.738162e-12   1.000000e+00   317       153       1         0         
  153   2.695606e-19   5.390273e-09   8.083348e-12   1.000000e+00   319       154       1         0         
  154   2.657074e-19   6.332667e-09   6.305071e-12   1.000000e+00   321       155       1         0         
  155   2.629277e-19   1.109318e-08   1.266458e-11   1.000000e+00   323       156       1         0         
  156   2.572788e-19   5.271663e-09   9.861036e-12   1.000000e+00   325       157       1         0         
  157   2.541453e-19   4.047775e-09   1.039979e-11   1.000000e+00   327       158       1         0         
  158   2.514786e-19   5.055676e-09   1.110299e-11   1.000000e+00   329       159       1         0         
  159   2.498978e-19   8.229743e-09   1.077995e-11   1.000000e+00   331       160       1         0         
  160   2.469732e-19   4.306420e-09   3.055244e-12   1.000000e+00   333       161       1         0         
  161   2.451266e-19   3.811650e-09   4.963839e-12   1.000000e+00   335       162       1         0         
  162   2.438246e-19   4.612647e-09   3.760766e-12   1.000000e+00   337       163       1         0         
  163   2.426482e-19   8.976936e-09   1.130707e-11   1.000000e+00   339       164       1         0         
  164   2.389589e-19   4.497830e-09   6.812005e-12   1.000000e+00   341       165       1         0         
  165   2.367002e-19   4.181952e-09   7.539009e-12   1.000000e+00   343       166       1         0         
  166   2.340676e-19   5.242213e-09   1.179878e-11   1.000000e+00   345       167       1         0         
  167   2.330946e-19   1.068815e-08   1.693440e-11   1.000000e+00   347       168       1         0         
  168   2.285089e-19   5.613700e-09   6.877814e-12   1.000000e+00   349       169       1         0         
  169   2.252378e-19   4.424188e-09   7.005675e-12   1.000000e+00   351       170       1         0         
  170   2.229753e-19   5.391094e-09   7.500002e-12   1.000000e+00   353       171       1         0         
  171   2.212222e-19   1.108798e-08   1.767694e-11   1.000000e+00   355       172       1         0         
  172   2.158368e-19   5.559887e-09   1.212696e-11   1.000000e+00   357       173       1         0         
  173   2.125114e-19   4.384869e-09   9.273409e-12   1.000000e+00   359       174       1         0         
  174   2.096215e-19   5.309672e-09   1.303681e-11   1.000000e+00   361       175       1         0         
  175   2.085701e-19   1.049001e-08   1.950268e-11   1.000000e+00   363       176       1         0         
  176   2.040532e-19   5.221152e-09   8.635119e-12   1.000000e+00   365       177       1         0         
  177   2.013101e-19   3.994042e-09   8.350432e-12   1.000000e+00   367       178       1         0         
  178   1.995694e-19   4.638927e-09   7.720019e-12   1.000000e+00   369       179       1         0         
  179   1.984824e-19   9.275685e-09   1.858260e-11   1.000000e+00   371       180       1         0         
  180   1.946935e-19   4.593354e-09   8.187128e-12   1.000000e+00   373       181       1         0         
  181   1.924149e-19   4.041725e-09   8.431212e-12   1.000000e+00   375       182       1         0         
  182   1.903035e-19   4.763419e-09   1.053602e-11   1.000000e+00   377       183       1         0         
  183   1.894368e-19   9.925468e-09   1.935666e-11   1.000000e+00   379       184       1         0         
  184   1.853116e-19   4.870846e-09   9.139250e-12   1.000000e+00   381       185       1         0         
  185   1.830165e-19   3.865449e-09   6.018390e-12   1.000000e+00   383       186       1         0         
  186   1.812014e-19   4.499077e-09   8.573969e-12   1.000000e+00   385       187       1         0         
  187   1.804581e-19   9.011636e-09   1.670826e-11   1.000000e+00   387       188       1         0         
  188   1.769494e-19   4.566130e-09   9.704452e-12   1.000000e+00   389       189       1         0         
  189   1.745520e-19   3.903286e-09   1.055664e-11   1.000000e+00   391       190       1         0         
  190   1.726526e-19   4.881518e-09   1.121770e-11   1.000000e+00   393       191       1         0         
  191   1.719212e-19   1.085550e-08   2.532772e-11   1.000000e+00   395       192       1         0         
  192   1.670440e-19   5.335165e-09   8.379253e-12   1.000000e+00   397       193       1         0         
  193   1.638689e-19   4.700874e-09   9.990867e-12   1.000000e+00   399       194       1         0         
  194   1.610509e-19   5.679727e-09   1.235351e-11   1.000000e+00   401       195       1         0         
  195   1.577241e-19   9.723913e-09   2.654967e-11   1.000000e+00   403       196       1         0         
  196   1.518569e-19   6.315045e-09   2.692055e-11   1.000000e+00   405       197       1         0         
  197   1.471222e-19   5.165816e-09   2.120613e-11   1.000000e+00   407       198       1         0         
  198   1.425987e-19   9.283985e-09   3.511545e-11   1.000000e+00   409       199       1         0         
  199   1.378457e-19   8.123397e-09   2.717388e-11   1.000000e+00   411       200       1         0         
  200   1.331727e-19   6.309702e-09   1.160158e-11   1.000000e+00   413       201       1         0         
  201   1.257638e-19   9.466098e-09   4.325789e-11   1.000000e+00   415       202       1         0         
  202   1.229394e-19   1.131536e-08   3.019041e-11   1.000000e+00   417       203       1         0         
  203   1.181644e-19   6.887589e-09   1.492634e-12   1.000000e+00   419       204       1         0         
  204   1.112551e-19   5.371923e-09   2.267760e-11   1.000000e+00   421       205       1         0         
  205   1.079319e-19   5.998133e-09   2.347027e-11   1.000000e+00   423       206       1         0         
  206   1.025872e-19   1.048706e-08   5.141662e-11   1.000000e+00   425       207       1         0         
  207   1.016479e-19   1.074272e-08   4.592729e-11   1.000000e+00   427       208       1         0         
  208   9.668115e-20   3.095565e-09   1.674393e-11   1.000000e+00   429       209       1         0         
  209   9.587794e-20   2.593958e-09   2.472329e-12   1.000000e+00   431       210       1         0         
  210   9.437911e-20   3.179493e-09   3.441396e-12   1.000000e+00   433       211       1         0         
  211   9.368015e-20   5.363966e-09   8.797089e-12   1.000000e+00   435       212       1         0         
  212   9.238655e-20   2.400259e-09   8.633748e-12   1.000000e+00   437       213       1         0         
  213   9.185663e-20   1.802656e-09   4.559497e-12   1.000000e+00   439       214       1         0         
  214   9.132882e-20   2.481021e-09   5.356777e-12   1.000000e+00   441       215       1         0         
  215   9.091821e-20   3.384113e-09   3.633446e-12   1.000000e+00   443       216       1         0         
  216   9.031907e-20   1.981995e-09   1.407144e-12   1.000000e+00   445       217       1         0         
  217   8.987211e-20   1.639779e-09   1.551395e-12   1.000000e+00   447       218       1         0         
  218   8.964070e-20   2.002550e-09   1.069263e-12   1.000000e+00   449       219       1         0         
  219   8.934173e-20   1.813061e-09   2.054979e-12   1.000000e+00   451       220       1         0         
  220   8.920276e-20   2.880322e-09   4.307447e-12   1.000000e+00   453       221       1         0         
  221   8.883698e-20   1.392786e-09   1.045739e-12   1.000000e+00   455       222       1         0         
  222   8.865123e-20   1.555403e-09   9.254053e-13   1.000000e+00   457       223       1         0         
  223   8.836667e-20   2.033974e-09   1.853254e-12   1.000000e+00   459       224       1         0         
  224   8.822907e-20   3.891351e-09   4.021321e-12   1.000000e+00   461       225       1         0         
  225   8.761989e-20   2.322701e-09   3.391733e-12   1.000000e+00   463       226       1         0         
  226   8.709690e-20   1.951406e-09   4.001010e-12   1.000000e+00   465       227       1         0         
  227   8.672743e-20   2.852922e-09   4.925484e-12   1.000000e+00   467       228       1         0         
  228   8.651803e-20   3.854236e-09   6.908034e-12   1.000000e+00   469       229       1         0         
  229   8.577616e-20   2.448032e-09   3.149948e-12   1.000000e+00   471       230       1         0         
  230   8.494337e-20   2.416998e-09   6.277798e-12   1.000000e+00   473       231       1         0         
  231   8.447766e-20   3.194587e-09   5.205201e-12   1.000000e+00   475       232       1         0         
  232   8.367310e-20   3.429687e-09   1.189812e-11   1.000000e+00   477       233       1         0         
  233   8.297330e-20   5.218336e-09   1.337408e-11   1.000000e+00   479       234       1         0         
  234   8.162995e-20   3.162927e-09   1.191180e-11   1.000000e+00   481       235       1         0         
  235   8.067458e-20   2.653980e-09   4.763504e-12   1.000000e+00   483       236       1         0         
  236   7.999006e-20   3.186619e-09   3.536076e-12   1.000000e+00   485       237       1         0         
  237   7.920283e-20   2.926745e-09   6.598988e-12   1.000000e+00   487       238       1         0         
  238   7.835611e-20   2.449956e-09   8.199659e-12   1.000000e+00   489       239       1         0         
  239   7.769514e-20   3.940466e-09   1.501227e-11   1.000000e+00   491       240       1         0         
  240   7.688317e-20   3.211543e-09   8.433630e-12   1.000000e+00   493       241       1         0         
  241   7.611670e-20   2.747601e-09   4.112863e-12   1.000000e+00   495       242       1         0         
  242   7.542189e-20   3.980008e-09   1.000007e-11   1.000000e+00   497       243       1         0         
  243   7.483328e-20   4.109148e-09   6.997895e-12   1.000000e+00   499       244       1         0         
  244   7.407080e-20   3.218104e-09   2.981410e-12   1.000000e+00   501       245       1         0         
  245   7.275891e-20   3.349097e-09   1.515587e-11   1.000000e+00   503       246       1         0         
  246   7.220452e-20   4.513508e-09   1.150295e-11   1.000000e+00   505       247       1         0         
  247   7.119482e-20   3.887397e-09   1.163336e-11   1.000000e+00   507       248       1         0         
  248   7.117772e-20   7.768923e-09   3.249383e-11   1.000000e+00   509       249       1         0         
  249   6.890421e-20   3.662375e-09   6.509286e-12   1.000000e+00   511       250       1         0         
  250   6.790556e-20   3.421478e-09   3.097564e-12   1.000000e+00   513       251       1         0         
  251   6.559781e-20   4.687893e-09   1.009212e-11   1.000000e+00   515       252       1         0         
  252   6.455536e-20   5.091758e-09   1.351399e-11   4.154363e-01   518       253       2         0         
  253   6.306562e-20   4.394219e-09   2.387980e-11   1.000000e+00   520       254       1         0         
  254   6.133411e-20   7.095518e-09   4.642346e-11   1.000000e+00   522       255       1         0         
  255   5.908367e-20   5.575487e-09   3.403013e-11   1.000000e+00   524       256       1         0         
  256   5.733316e-20   3.249101e-09   5.923343e-12   1.000000e+00   526       257       1         0         
  257   5.566054e-20   3.049703e-09   4.570848e-12   1.000000e+00   528       258       1         0         
  258   5.443943e-20   4.431560e-09   9.469777e-12   1.000000e+00   530       259       1         0         
  259   5.238115e-20   3.904739e-09   2.202864e-11   1.000000e+00   532       260       1         0         
  260   5.110690e-20   4.842074e-09   2.373792e-11   1.000000e+00   534       261       1         0         
  261   4.966934e-20   2.762672e-09   1.753560e-11   1.000000e+00   536       262       1         0         
  262   4.882886e-20   2.514732e-09   6.684005e-12   1.000000e+00   538       263       1         0         
  263   4.793654e-20   3.375662e-09   6.288192e-12   1.000000e+00   540       264       1         0         
  264   4.707010e-20   3.177507e-09   1.047703e-11   1.000000e+00   542       265       1         0         
  265   4.634135e-20   2.406672e-09   6.639626e-12   1.000000e+00   544       266       1         0         
  266   4.556899e-20   2.378118e-09   1.013921e-11   1.000000e+00   546       267       1         0         
  267   4.498328e-20   3.171962e-09   1.213541e-11   1.000000e+00   548       268       1         0         
  268   4.427318e-20   2.365085e-09   1.353315e-11   1.000000e+00   550       269       1         0         
  269   4.372174e-20   2.124411e-09   9.291741e-12   1.000000e+00   552       270       1         0         
  270   4.321186e-20   2.575731e-09   6.434761e-12   1.000000e+00   554       271       1         0         
  271   4.259674e-20   2.767874e-09   8.411296e-12   1.000000e+00   556       272       1         0         
  272   4.199989e-20   2.453162e-09   5.651396e-12   1.000000e+00   558       273       1         0         
  273   4.147044e-20   2.180194e-09   4.210955e-12   1.000000e+00   560       274       1         0         
  274   4.099312e-20   2.296717e-09   3.952471e-12   1.000000e+00   562       275       1         0         
  275   4.049584e-20   2.801387e-09   7.672260e-12   1.000000e+00   564       276       1         0         
  276   3.995770e-20   2.386687e-09   4.707467e-12   1.000000e+00   566       277       1         0         
  277   3.951570e-20   1.974771e-09   2.758855e-12   1.000000e+00   568       278       1         0         
  278   3.899272e-20   2.548516e-09   5.569259e-12   1.000000e+00   570       279       1         0         
  279   3.858962e-20   2.932483e-09   4.242538e-12   1.000000e+00   572       280       1         0         
  280   3.812702e-20   2.188653e-09   3.267477e-12   1.000000e+00   574       281       1         0         
  281   3.766298e-20   2.245647e-09   6.508144e-12   1.000000e+00   576       282       1         0         
  282   3.737533e-20   2.842095e-09   3.847557e-12   1.000000e+00   578       283       1         0         
  283   3.692743e-20   2.310685e-09   2.323603e-12   1.000000e+00   580       284       1         0         
  284   3.649419e-20   3.230696e-09   6.024681e-12   1.000000e+00   582       285       1         0         
  285   3.603130e-20   2.616978e-09   2.816111e-12   1.000000e+00   584       286       1         0         
  286   3.562944e-20   2.326659e-09   1.901227e-12   1.000000e+00   586       287       1         0         
  287   3.493980e-20   3.378179e-09   1.049235e-11   1.000000e+00   588       288       1         0         
  288   3.451103e-20   2.162078e-09   3.373016e-12   4.619967e-01   591       289       2         0         
  289   3.420834e-20   1.999283e-09   2.174194e-12   1.000000e+00   593       290       1         0         
  290   3.362270e-20   2.172528e-09   6.333259e-12   1.000000e+00   595       291       1         0         
  291   3.342383e-20   2.571614e-09   2.393915e-12   4.301791e-01   598       292       2         0         
  292   3.303483e-20   1.946246e-09   2.625468e-12   1.000000e+00   600       293       1         0         
  293   3.253030e-20   1.526131e-09   4.096115e-12   1.000000e+00   602       294       1         0         
  294   3.241282e-20   2.744615e-09   3.616315e-12   1.000000e+00   604       295       1         0         
  295   3.209781e-20   1.298934e-09   8.843848e-13   1.000000e+00   606       296       1         0         
  296   3.194329e-20   1.053383e-09   9.982756e-13   1.000000e+00   608       297       1         0         
  297   3.179971e-20   1.222369e-09   1.759561e-12   1.000000e+00   610       298       1         0         
  298   3.172312e-20   2.163325e-09   2.905126e-12   1.000000e+00   612       299       1         0         
  299   3.153217e-20   9.155921e-10   1.304915e-12   1.000000e+00   614       300       1         0         
  300   3.146111e-20   7.483831e-10   6.706961e-13   1.000000e+00   616       301       1         0         
  301   3.138510e-20   8.481920e-10   1.015678e-12   1.000000e+00   618       302       1         0         
  302   3.130974e-20   1.243386e-09   1.681760e-12   1.000000e+00   620       303       1         0         
  303   3.120626e-20   8.335085e-10   1.932709e-12   1.000000e+00   622       304       1         0         
  304   3.113782e-20   7.006873e-10   7.776476e-13   1.000000e+00   624       305       1         0         
  305   3.105671e-20   1.028575e-09   1.564565e-12   1.000000e+00   626       306       1         0         
  306   3.098499e-20   1.126838e-09   1.248621e-12   1.000000e+00   628       307       1         0         
  307   3.089371e-20   9.694166e-10   1.429441e-12   1.000000e+00   630       308       1         0         
  308   3.078772e-20   1.358758e-09   3.234722e-12   1.000000e+00   632       309       1         0         
  309   3.068807e-20   1.313955e-09   2.344833e-12   1.000000e+00   634       310       1         0         
  310   3.057327e-20   1.215323e-09   1.830351e-12   1.000000e+00   636       311       1         0         
  311   3.040394e-20   1.735298e-09   5.730772e-12   1.000000e+00   638       312       1         0         
  312   3.030796e-20   1.988673e-09   3.836806e-12   1.000000e+00   640       313       1         0         
  313   3.014525e-20   1.556720e-09   1.296698e-12   1.000000e+00   642       314       1         0         
  314   2.979714e-20   1.580337e-09   7.667457e-12   1.000000e+00   644       315       1         0         
  315   2.970188e-20   2.148881e-09   5.906803e-12   1.000000e+00   646       316       1         0         
  316   2.952064e-20   1.496357e-09   7.074205e-12   1.000000e+00   648       317       1         0         
  317   2.940209e-20   1.724519e-09   6.219720e-12   1.000000e+00   650       318       1         0         
  318   2.925040e-20   1.566126e-09   3.484214e-12   1.000000e+00   652       319       1         0         
  319   2.907041e-20   1.263706e-09   9.029239e-13   1.000000e+00   654       320       1         0         
  320   2.884311e-20   1.390382e-09   2.021461e-12   1.000000e+00   656       321       1         0         
  321   2.874653e-20   1.790812e-09   2.647384e-12   1.000000e+00   658       322       1         0         
  322   2.860935e-20   1.177255e-09   1.310574e-12   1.000000e+00   660       323       1         0         
  323   2.842239e-20   1.051897e-09   4.072079e-12   1.000000e+00   662       324       1         0         
  324   2.828083e-20   1.280620e-09   2.577416e-12   1.000000e+00   664       325       1         0         
  325   2.810048e-20   2.191666e-09   6.710660e-12   1.000000e+00   666       326       1         0         
  326   2.783070e-20   1.254558e-09   1.618476e-12   1.000000e+00   668       327       1         0         
  327   2.767853e-20   1.231618e-09   1.069786e-12   1.000000e+00   670       328       1         0         
  328   2.739624e-20   1.700510e-09   4.387098e-12   1.000000e+00   672       329       1         0         
  329   2.722205e-20   3.435290e-09   1.076508e-11   1.000000e+00   674       330       1         0         
  330   2.673881e-20   1.656415e-09   3.673143e-12   1.000000e+00   676       331       1         0         
  331   2.639590e-20   1.571678e-09   8.203726e-12   1.000000e+00   678       332       1         0         
  332   2.612580e-20   1.816191e-09   7.636529e-12   1.000000e+00   680       333       1         0         
  333   2.549695e-20   2.143240e-09   1.586241e-11   1.000000e+00   682       334       1         0         
  334   2.524859e-20   2.804138e-09   1.123353e-11   3.322197e-01   685       335       2         0         
  335   2.472398e-20   1.579267e-09   1.220818e-11   1.000000e+00   687       336       1         0         
  336   2.438784e-20   1.523935e-09   7.504280e-12   1.000000e+00   689       337       1         0         
  337   2.403746e-20   2.673247e-09   1.410012e-11   1.000000e+00   691       338       1         0         
  338   2.361752e-20   2.010330e-09   9.740315e-12   1.000000e+00   693       339       1         0         
  339   2.323247e-20   1.704237e-09   1.008506e-11   1.000000e+00   695       340       1         0         
  340   2.294800e-20   2.455249e-09   1.638814e-11   1.000000e+00   697       341       1         0         
  341   2.267416e-20   2.465054e-09   1.362057e-11   1.000000e+00   699       342       1         0         
  342   2.233862e-20   2.111763e-09   1.153492e-11   1.000000e+00   701       343       1         0         
  343   2.204971e-20   3.046727e-09   2.030890e-11   1.000000e+00   703       344       1         0         
  344   2.172948e-20   2.701847e-09   1.073321e-11   1.000000e+00   705       345       1         0         
  345   2.135948e-20   2.183980e-09   2.913093e-12   1.000000e+00   707       346       1         0         
  346   2.073397e-20   2.042047e-09   1.347533e-11   1.000000e+00   709       347       1         0         
  347   2.053517e-20   2.192965e-09   7.470703e-12   4.952611e-01   712       348       2         0         
  348   2.022519e-20   2.159119e-09   1.180815e-11   1.000000e+00   714       349       1         0         
  349   1.980203e-20   3.067813e-09   1.888105e-11   1.000000e+00   716       350       1         0         
  350   1.936172e-20   2.679404e-09   9.805439e-12   1.000000e+00   718       351       1         0         
  351   1.894061e-20   1.596814e-09   1.440266e-12   1.000000e+00   720       352       1         0         
  352   1.856668e-20   1.557282e-09   2.788353e-12   1.000000e+00   722       353       1         0         
  353   1.830562e-20   2.235299e-09   7.178739e-12   1.000000e+00   724       354       1         0         
  354   1.791718e-20   1.651521e-09   1.210227e-11   1.000000e+00   726       355       1         0         
  355   1.767619e-20   1.812843e-09   1.152494e-11   1.000000e+00   728       356       1         0         
  356   1.742489e-20   1.525277e-09   1.016459e-11   1.000000e+00   730       357       1         0         
  357   1.718550e-20   1.519240e-09   8.133198e-12   1.000000e+00   732       358       1         0         
  358   1.705294e-20   2.741868e-09   1.986829e-11   1.000000e+00   734       359       1         0         
  359   1.675287e-20   1.558029e-09   8.450825e-12   1.000000e+00   736       360       1         0         
  360   1.661020e-20   1.425170e-09   4.599178e-12   1.000000e+00   738       361       1         0         
  361   1.646056e-20   1.681741e-09   1.463407e-11   1.000000e+00   740       362       1         0         
  362   1.637427e-20   1.606510e-09   9.250557e-12   4.208421e-01   743       363       2         0         
  363   1.632465e-20   1.467389e-09   1.558762e-11   1.000000e+00   745       364       1         0         
  364   1.626952e-20   1.573905e-09   8.806757e-12   4.712896e-01   748       365       2         0         
  365   1.622144e-20   1.459940e-09   2.065087e-11   1.000000e+00   750       366       1         0         
  366   1.610532e-20   2.044580e-09   5.540539e-12   1.000000e+00   752       367       1         0         
  367   1.583407e-20   1.589873e-09   4.701541e-12   1.000000e+00   754       368       1         0         
  368   1.563673e-20   2.497966e-09   2.451295e-12   1.000000e+00   756       369       1         0         
  369   1.534348e-20   1.370357e-09   1.230801e-12   1.000000e+00   758       370       1         0         
  370   1.519979e-20   1.269241e-09   1.938924e-12   1.000000e+00   760       371       1         0         
  371   1.499532e-20   1.680865e-09   6.017846e-12   1.000000e+00   762       372       1         0         
  372   1.487357e-20   1.431773e-09   2.088416e-12   4.228208e-01   765       373       2         0         
  373   1.475477e-20   1.175933e-09   2.124697e-12   1.000000e+00   767       374       1         0         
  374   1.458763e-20   1.577592e-09   3.645999e-12   1.000000e+00   769       375       1         0         
  375   1.456177e-20   2.344003e-09   2.397960e-12   1.000000e+00   771       376       1         0         
  376   1.434615e-20   1.141511e-09   7.120109e-13   1.000000e+00   773       377       1         0         
  377   1.421666e-20   9.412823e-10   1.989052e-12   1.000000e+00   775       378       1         0         
  378   1.413794e-20   1.195669e-09   3.178360e-12   1.000000e+00   777       379       1         0         
  379   1.404101e-20   1.692948e-09   5.714826e-12   1.000000e+00   779       380       1         0         
  380   1.393842e-20   1.196813e-09   3.464052e-12   4.855681e-01   782       381       2         0         
  381   1.383215e-20   8.963531e-10   3.159312e-12   1.000000e+00   784       382       1         0         
  382   1.372671e-20   1.511613e-09   2.948889e-12   1.000000e+00   786       383       1         0         
  383   1.358801e-20   1.427944e-09   2.385559e-12   1.000000e+00   788       384       1         0         
  384   1.342967e-20   1.057960e-09   7.242468e-13   1.000000e+00   790       385       1         0         
  385   1.324976e-20   1.509236e-09   2.026223e-12   1.000000e+00   792       386       1         0         
  386   1.314447e-20   1.530837e-09   1.738019e-12   1.000000e+00   794       387       1         0         
  387   1.304420e-20   1.141580e-09   1.675911e-12   1.000000e+00   796       388       1         0         
  388   1.284858e-20   1.134641e-09   6.700210e-12   1.000000e+00   798       389       1         0         
  389   1.278108e-20   1.699461e-09   1.827358e-12   1.000000e+00   800       390       1         0         
  390   1.265518e-20   1.403885e-09   9.961551e-13   1.000000e+00   802       391       1         0         
  391   1.246731e-20   1.924058e-09   3.924506e-12   1.000000e+00   804       392       1         0         
  392   1.231603e-20   1.739560e-09   1.734046e-12   1.000000e+00   806       393       1         0         
  393   1.216441e-20   1.394809e-09   8.432944e-13   1.000000e+00   808       394       1         0         
  394   1.176559e-20   1.432753e-09   6.370113e-12   1.000000e+00   810       395       1         0         
  395   1.164993e-20   1.463394e-09   2.358149e-12   4.830616e-01   813       396       2         0         
  396   1.152252e-20   1.596381e-09   3.374832e-12   1.000000e+00   815       397       1         0         
  397   1.137242e-20   2.162713e-09   4.662285e-12   4.703838e-01   818       398       2         0         
  398   1.113382e-20   1.317280e-09   7.356653e-12   1.000000e+00   820       399       1         0         
  399   1.098192e-20   1.566095e-09   2.223906e-12   1.000000e+00   822       400       1         0         
  400   1.071821e-20   1.405694e-09   2.488572e-12   1.000000e+00   824       401       1         0         
  401   1.065968e-20   2.819217e-09   3.813123e-12   1.000000e+00   826       402       1         0         
  402   1.033388e-20   1.153262e-09   1.832815e-12   1.000000e+00   828       403       1         0         
  403   1.020960e-20   9.972347e-10   2.105614e-12   1.000000e+00   830       404       1         0         
  404   1.010165e-20   1.248860e-09   3.608505e-12   1.000000e+00   832       405       1         0         
  405   1.003849e-20   1.394655e-09   2.030308e-12   4.192141e-01   835       406       2         0         
  406   9.923600e-21   1.015606e-09   2.036712e-12   1.000000e+00   837       407       1         0         
  407   9.777113e-21   9.026579e-10   2.077087e-12   1.000000e+00   839       408       1         0         
  408   9.709224e-21   1.015430e-09   1.052508e-12   4.628011e-01   842       409       2         0         
  409   9.622974e-21   7.419375e-10   8.712316e-13   1.000000e+00   844       410       1         0         
  410   9.552828e-21   8.367174e-10   1.060544e-12   1.000000e+00   846       411       1         0         
  411   9.490644e-21   8.465177e-10   1.629870e-12   1.000000e+00   848       412       1         0         
  412   9.443305e-21   6.025698e-10   8.738334e-13   1.000000e+00   850       413       1         0         
  413   9.403030e-21   5.801079e-10   1.571222e-12   1.000000e+00   852       414       1         0         
  414   9.375059e-21   7.511109e-10   1.089026e-12   1.000000e+00   854       415       1         0         
  415   9.333720e-21   5.371121e-10   7.838827e-13   1.000000e+00   856       416       1         0         
  416   9.308906e-21   7.269140e-10   7.805183e-13   1.000000e+00   858       417       1         0         
  417   9.280134e-21   5.144607e-10   5.471232e-13   1.000000e+00   860       418       1         0         
  418   9.255407e-21   4.553339e-10   2.670567e-13   1.000000e+00   862       419       1         0         
  419   9.227043e-21   6.670139e-10   7.089761e-13   1.000000e+00   864       420       1         0         
  420   9.221184e-21   8.083723e-10   9.682548e-13   1.000000e+00   866       421       1         0         
  421   9.196017e-21   4.230245e-10   2.280707e-13   1.000000e+00   868       422       1         0         
